Date,Visitor/Neutral,PTS,Home/Neutral,,Visitor_PTS,Home_PTS,Month,Season,Recent Wins (Home),Recent Losses (Home),Recent Win % (Home),Recent Wins (Visitor),Recent Losses (Visitor),Recent Win % (Visitor),Matchup Wins (Home),Matchup Wins (Visitor),Total Matchups,DSLG (Home),DSLG (Visitor),Wins (Home),Losses (Home),Wins (Visitor),Losses (Visitor)
Wed Feb 14 2024,Sacramento Kings,98,Denver Nuggets,,102,98,february,2023-2024,3,2,60.0,3,2,60.0,1,3,4,2.0,1.0,36,18,30,23
Wed Feb 14 2024,Detroit Pistons,116,Phoenix Suns,,100,116,february,2023-2024,2,3,40.0,4,1,80.0,2,0,2,1.0,1.0,32,22,8,45
Wed Feb 14 2024,Los Angeles Lakers,122,Utah Jazz,,138,122,february,2023-2024,1,4,20.0,2,3,40.0,1,2,3,2.0,1.0,26,28,30,26
Wed Feb 14 2024,Los Angeles Clippers,125,Golden State Warriors,,130,125,february,2023-2024,4,1,80.0,2,3,40.0,1,3,4,2.0,2.0,26,25,35,17
Thu Feb 15 2024,Milwaukee Bucks,113,Memphis Grizzlies,,110,113,february,2023-2024,2,3,40.0,1,4,20.0,2,0,2,1.0,2.0,19,36,35,20
Thu Feb 15 2024,Golden State Warriors,137,Utah Jazz,,140,137,february,2023-2024,1,4,20.0,3,2,60.0,0,4,4,1.0,1.0,26,29,26,26
Thu Feb 15 2024,Minnesota Timberwolves,91,Portland Trail Blazers,,128,91,february,2023-2024,2,3,40.0,4,1,80.0,0,4,4,2.0,2.0,15,38,38,16
Thu Feb 22 2024,Orlando Magic,109,Cleveland Cavaliers,,116,109,february,2023-2024,3,2,60.0,1,4,20.0,5,4,9,8.0,8.0,36,17,30,25
Thu Feb 22 2024,Detroit Pistons,129,Indiana Pacers,,115,129,february,2023-2024,3,2,60.0,5,0,100.0,4,0,4,8.0,8.0,31,26,8,46
Thu Feb 22 2024,New York Knicks,96,Philadelphia 76ers,,110,96,february,2023-2024,2,3,40.0,2,3,40.0,3,6,9,8.0,8.0,32,22,33,22
Thu Feb 22 2024,Brooklyn Nets,121,Toronto Raptors,,93,121,february,2023-2024,1,4,20.0,1,4,20.0,1,3,4,8.0,8.0,19,36,21,33
Thu Feb 22 2024,Phoenix Suns,123,Dallas Mavericks,,113,123,february,2023-2024,2,3,40.0,1,4,20.0,2,1,3,8.0,8.0,32,23,33,22
Thu Feb 22 2024,Boston Celtics,112,Chicago Bulls,,129,112,february,2023-2024,4,1,80.0,2,3,40.0,0,3,3,8.0,8.0,26,29,43,12
Thu Feb 22 2024,Houston Rockets,127,New Orleans Pelicans,,105,127,february,2023-2024,4,1,80.0,4,1,80.0,2,2,4,8.0,8.0,33,22,24,30
Thu Feb 22 2024,Los Angeles Clippers,129,Oklahoma City Thunder,,107,129,february,2023-2024,3,2,60.0,2,3,40.0,2,1,3,9.0,8.0,37,17,36,17
Thu Feb 22 2024,Washington Wizards,130,Denver Nuggets,,110,130,february,2023-2024,3,2,60.0,3,2,60.0,2,0,2,8.0,8.0,36,19,9,45
Thu Feb 22 2024,Charlotte Hornets,107,Utah Jazz,,115,107,february,2023-2024,1,4,20.0,1,4,20.0,1,1,2,7.0,8.0,26,30,13,41
Thu Feb 22 2024,Los Angeles Lakers,128,Golden State Warriors,,110,128,february,2023-2024,3,2,60.0,2,3,40.0,3,1,4,7.0,8.0,27,26,31,26
Thu Feb 22 2024,San Antonio Spurs,127,Sacramento Kings,,122,127,february,2023-2024,3,2,60.0,5,0,100.0,3,0,3,8.0,8.0,31,23,11,44
Fri Feb 23 2024,Toronto Raptors,121,Atlanta Hawks,,123,121,february,2023-2024,3,2,60.0,0,5,0.0,2,2,4,9.0,1.0,24,31,20,36
Fri Feb 23 2024,Cleveland Cavaliers,104,Philadelphia 76ers,,97,104,february,2023-2024,2,3,40.0,2,3,40.0,2,2,4,1.0,1.0,32,23,36,18
Fri Feb 23 2024,Phoenix Suns,114,Houston Rockets,,110,114,february,2023-2024,4,1,80.0,2,3,40.0,2,2,4,1.0,1.0,24,31,33,23
Fri Feb 23 2024,Los Angeles Clippers,95,Memphis Grizzlies,,101,95,february,2023-2024,1,4,20.0,2,3,40.0,1,3,4,8.0,1.0,20,36,36,18
Fri Feb 23 2024,Miami Heat,95,New Orleans Pelicans,,106,95,february,2023-2024,3,2,60.0,2,3,40.0,1,1,2,1.0,9.0,34,22,30,25
Fri Feb 23 2024,Washington Wizards,147,Oklahoma City Thunder,,106,147,february,2023-2024,3,2,60.0,4,1,80.0,2,0,2,1.0,1.0,38,17,9,46
Fri Feb 23 2024,Charlotte Hornets,97,Golden State Warriors,,84,97,february,2023-2024,2,3,40.0,2,3,40.0,2,0,2,1.0,1.0,28,26,14,41
Fri Feb 23 2024,Milwaukee Bucks,107,Minnesota Timberwolves,,112,107,february,2023-2024,5,0,100.0,1,4,20.0,1,1,2,8.0,8.0,39,16,35,21
Fri Feb 23 2024,Denver Nuggets,112,Portland Trail Blazers,,127,112,february,2023-2024,1,4,20.0,3,2,60.0,0,4,4,8.0,1.0,15,39,37,19
Fri Feb 23 2024,San Antonio Spurs,123,Los Angeles Lakers,,118,123,february,2023-2024,2,3,40.0,5,0,100.0,2,1,3,1.0,1.0,31,27,11,45
Sat Feb 24 2024,Orlando Magic,109,Detroit Pistons,,112,109,february,2023-2024,5,0,100.0,1,4,20.0,0,4,4,2.0,2.0,8,47,31,25
Sat Feb 24 2024,Boston Celtics,102,New York Knicks,,116,102,february,2023-2024,3,2,60.0,3,2,60.0,1,4,5,2.0,2.0,34,22,44,12
Sat Feb 24 2024,Brooklyn Nets,101,Minnesota Timberwolves,,86,101,february,2023-2024,4,1,80.0,2,3,40.0,2,0,2,1.0,2.0,39,17,21,34
Sun Feb 25 2024,Milwaukee Bucks,98,Philadelphia 76ers,,119,98,february,2023-2024,2,3,40.0,2,3,40.0,0,3,3,2.0,2.0,33,23,36,21
Sun Feb 25 2024,Los Angeles Lakers,123,Phoenix Suns,,113,123,february,2023-2024,3,2,60.0,2,3,40.0,2,3,5,2.0,2.0,33,24,32,27
Sun Feb 25 2024,Dallas Mavericks,133,Indiana Pacers,,111,133,february,2023-2024,3,2,60.0,1,4,20.0,2,0,2,3.0,3.0,32,26,33,23
Sun Feb 25 2024,Cleveland Cavaliers,105,Washington Wizards,,114,105,february,2023-2024,4,1,80.0,2,3,40.0,0,4,4,2.0,2.0,9,47,36,19
Sun Feb 25 2024,Orlando Magic,109,Atlanta Hawks,,92,109,february,2023-2024,2,3,40.0,2,3,40.0,3,1,4,2.0,1.0,24,32,32,25
Sun Feb 25 2024,Denver Nuggets,103,Golden State Warriors,,119,103,february,2023-2024,2,3,40.0,3,2,60.0,0,4,4,2.0,2.0,29,26,38,19
Sun Feb 25 2024,Oklahoma City Thunder,110,Houston Rockets,,123,110,february,2023-2024,3,2,60.0,2,3,40.0,2,2,4,2.0,2.0,25,31,39,17
Sun Feb 25 2024,Chicago Bulls,106,New Orleans Pelicans,,114,106,february,2023-2024,2,3,40.0,4,1,80.0,0,2,2,2.0,3.0,34,23,26,30
Sun Feb 25 2024,San Antonio Spurs,128,Utah Jazz,,109,128,february,2023-2024,1,4,20.0,5,0,100.0,2,1,3,3.0,2.0,26,31,11,46
Sun Feb 25 2024,Charlotte Hornets,80,Portland Trail Blazers,,93,80,february,2023-2024,0,5,0.0,2,3,40.0,1,1,2,2.0,2.0,15,40,14,42
Sun Feb 25 2024,Sacramento Kings,107,Los Angeles Clippers,,123,107,february,2023-2024,3,2,60.0,3,2,60.0,2,2,4,2.0,3.0,37,18,32,23
Mon Feb 26 2024,Toronto Raptors,122,Indiana Pacers,,130,122,february,2023-2024,3,2,60.0,1,4,20.0,2,2,4,1.0,3.0,33,26,21,36
Mon Feb 26 2024,Detroit Pistons,113,New York Knicks,,111,113,february,2023-2024,3,2,60.0,4,1,80.0,3,0,3,2.0,2.0,34,23,8,48
Mon Feb 26 2024,Brooklyn Nets,86,Memphis Grizzlies,,111,86,february,2023-2024,1,4,20.0,3,2,60.0,1,1,2,3.0,2.0,20,37,21,35
Mon Feb 26 2024,Miami Heat,110,Sacramento Kings,,121,110,february,2023-2024,4,1,80.0,3,2,60.0,0,2,2,1.0,3.0,33,23,31,25
Tue Feb 27 2024,Dallas Mavericks,121,Cleveland Cavaliers,,119,121,february,2023-2024,2,3,40.0,1,4,20.0,2,0,2,2.0,2.0,37,19,33,24
Tue Feb 27 2024,Brooklyn Nets,108,Orlando Magic,,81,108,february,2023-2024,3,2,60.0,4,1,80.0,2,2,4,2.0,1.0,32,26,22,35
Tue Feb 27 2024,Golden State Warriors,112,Washington Wizards,,123,112,february,2023-2024,4,1,80.0,1,4,20.0,0,2,2,2.0,2.0,9,48,29,27
Tue Feb 27 2024,Utah Jazz,124,Atlanta Hawks,,97,124,february,2023-2024,1,4,20.0,0,5,0.0,1,1,2,2.0,2.0,25,32,27,31
Tue Feb 27 2024,Philadelphia 76ers,117,Boston Celtics,,99,117,february,2023-2024,4,1,80.0,1,4,20.0,3,1,4,3.0,2.0,45,12,33,24
Tue Feb 27 2024,New Orleans Pelicans,92,New York Knicks,,115,92,february,2023-2024,3,2,60.0,1,4,20.0,0,2,2,1.0,2.0,35,23,34,24
Tue Feb 27 2024,Detroit Pistons,95,Chicago Bulls,,105,95,february,2023-2024,4,1,80.0,4,1,80.0,2,2,4,2.0,1.0,27,30,8,49
Tue Feb 27 2024,Charlotte Hornets,123,Milwaukee Bucks,,85,123,february,2023-2024,3,2,60.0,3,2,60.0,4,0,4,2.0,2.0,37,21,15,42
Tue Feb 27 2024,San Antonio Spurs,114,Minnesota Timberwolves,,105,114,february,2023-2024,3,2,60.0,5,0,100.0,3,1,4,3.0,2.0,40,17,11,47
Tue Feb 27 2024,Houston Rockets,112,Oklahoma City Thunder,,95,112,february,2023-2024,2,3,40.0,2,3,40.0,2,2,4,2.0,2.0,40,17,25,32
Tue Feb 27 2024,Miami Heat,96,Portland Trail Blazers,,106,96,february,2023-2024,0,5,0.0,4,1,80.0,0,2,2,2.0,1.0,15,41,32,25
Wed Feb 28 2024,New Orleans Pelicans,123,Indiana Pacers,,114,123,february,2023-2024,2,3,40.0,1,4,20.0,1,1,2,2.0,1.0,33,27,35,24
Wed Feb 28 2024,Dallas Mavericks,125,Toronto Raptors,,136,125,february,2023-2024,2,3,40.0,2,3,40.0,1,1,2,2.0,1.0,22,36,33,25
Wed Feb 28 2024,Cleveland Cavaliers,132,Chicago Bulls,2OT,123,132,february,2023-2024,3,2,60.0,2,3,40.0,1,3,4,1.0,1.0,27,31,38,19
Wed Feb 28 2024,Memphis Grizzlies,110,Minnesota Timberwolves,,101,110,february,2023-2024,2,3,40.0,0,5,0.0,4,0,4,1.0,2.0,41,17,20,38
Wed Feb 28 2024,Sacramento Kings,117,Denver Nuggets,,96,117,february,2023-2024,3,2,60.0,3,2,60.0,1,3,4,3.0,2.0,39,19,33,24
Wed Feb 28 2024,Los Angeles Lakers,112,Los Angeles Clippers,,116,112,february,2023-2024,3,2,60.0,3,2,60.0,1,3,4,3.0,3.0,37,19,32,28
Thu Feb 29 2024,Milwaukee Bucks,99,Charlotte Hornets,,111,99,february,2023-2024,4,1,80.0,3,2,60.0,0,4,4,2.0,2.0,15,43,38,21
Thu Feb 29 2024,Utah Jazz,115,Orlando Magic,,107,115,february,2023-2024,3,2,60.0,1,4,20.0,2,0,2,2.0,2.0,33,26,27,32
Thu Feb 29 2024,Atlanta Hawks,124,Brooklyn Nets,,97,124,february,2023-2024,5,0,100.0,1,4,20.0,3,1,4,2.0,2.0,22,36,26,32
Thu Feb 29 2024,Golden State Warriors,99,New York Knicks,,110,99,february,2023-2024,2,3,40.0,2,3,40.0,1,1,2,2.0,2.0,35,24,30,27
Thu Feb 29 2024,Oklahoma City Thunder,132,San Antonio Spurs,,118,132,february,2023-2024,5,0,100.0,2,3,40.0,1,3,4,2.0,2.0,11,48,41,17
Thu Feb 29 2024,Houston Rockets,110,Phoenix Suns,,105,110,february,2023-2024,2,3,40.0,3,2,60.0,2,2,4,4.0,2.0,34,24,25,33
Thu Feb 29 2024,Miami Heat,103,Denver Nuggets,,97,103,february,2023-2024,2,3,40.0,5,0,100.0,2,0,2,1.0,2.0,40,19,33,25
Thu Feb 29 2024,Washington Wizards,134,Los Angeles Lakers,OT,131,134,february,2023-2024,4,1,80.0,3,2,60.0,2,0,2,1.0,2.0,33,28,9,49
Fri Mar 1 2024,Cleveland Cavaliers,100,Detroit Pistons,,110,100,march,2023-2024,4,1,80.0,3,2,60.0,0,4,4,3.0,2.0,9,49,38,20
Fri Mar 1 2024,Charlotte Hornets,121,Philadelphia 76ers,,114,121,march,2023-2024,1,4,20.0,4,1,80.0,4,0,4,3.0,1.0,33,25,15,44
Fri Mar 1 2024,Dallas Mavericks,138,Boston Celtics,,110,138,march,2023-2024,3,2,60.0,3,2,60.0,2,0,2,3.0,2.0,46,12,34,25
Fri Mar 1 2024,Golden State Warriors,105,Toronto Raptors,,120,105,march,2023-2024,2,3,40.0,2,3,40.0,1,1,2,2.0,1.0,22,37,31,27
Fri Mar 1 2024,Portland Trail Blazers,92,Memphis Grizzlies,,122,92,march,2023-2024,1,4,20.0,0,5,0.0,1,3,4,2.0,3.0,20,39,15,42
Fri Mar 1 2024,Sacramento Kings,120,Minnesota Timberwolves,OT,124,120,march,2023-2024,1,4,20.0,3,2,60.0,1,2,3,2.0,2.0,42,17,33,25
Fri Mar 1 2024,Indiana Pacers,129,New Orleans Pelicans,,102,129,march,2023-2024,2,3,40.0,1,4,20.0,1,1,2,2.0,2.0,35,25,34,27
Fri Mar 1 2024,Milwaukee Bucks,97,Chicago Bulls,,113,97,march,2023-2024,2,3,40.0,4,1,80.0,1,3,4,2.0,1.0,28,31,39,21
Fri Mar 1 2024,Washington Wizards,140,Los Angeles Clippers,,115,140,march,2023-2024,3,2,60.0,3,2,60.0,2,0,2,2.0,1.0,37,20,9,50
Sat Mar 2 2024,Atlanta Hawks,114,Brooklyn Nets,,102,114,march,2023-2024,4,1,80.0,2,3,40.0,3,1,4,2.0,2.0,23,36,26,33
Sat Mar 2 2024,Utah Jazz,126,Miami Heat,,120,126,march,2023-2024,5,0,100.0,2,3,40.0,1,1,2,2.0,2.0,33,26,27,33
Sat Mar 2 2024,Portland Trail Blazers,100,Memphis Grizzlies,OT,107,100,march,2023-2024,1,4,20.0,1,4,20.0,1,3,4,1.0,1.0,20,40,16,42
Sat Mar 2 2024,Denver Nuggets,114,Los Angeles Lakers,,124,114,march,2023-2024,3,2,60.0,2,3,40.0,1,7,8,2.0,2.0,34,28,41,19
Sat Mar 2 2024,Houston Rockets,109,Phoenix Suns,,118,109,march,2023-2024,2,3,40.0,3,2,60.0,2,2,4,2.0,2.0,35,24,25,34
Sun Mar 3 2024,Philadelphia 76ers,116,Dallas Mavericks,,120,116,march,2023-2024,4,1,80.0,1,4,20.0,1,1,2,2.0,2.0,34,26,34,25
Sun Mar 3 2024,Golden State Warriors,140,Boston Celtics,,88,140,march,2023-2024,2,3,40.0,3,2,60.0,1,1,2,2.0,2.0,47,12,32,27
Sun Mar 3 2024,Los Angeles Clippers,88,Minnesota Timberwolves,,89,88,march,2023-2024,0,5,0.0,2,3,40.0,3,1,4,2.0,2.0,42,18,38,20
Sun Mar 3 2024,Detroit Pistons,113,Orlando Magic,,91,113,march,2023-2024,3,2,60.0,3,2,60.0,4,0,4,3.0,2.0,34,26,9,50
Sun Mar 3 2024,Charlotte Hornets,111,Toronto Raptors,,106,111,march,2023-2024,2,3,40.0,4,1,80.0,3,1,4,2.0,2.0,22,38,15,45
Sun Mar 3 2024,New York Knicks,98,Cleveland Cavaliers,,107,98,march,2023-2024,4,1,80.0,1,4,20.0,1,2,3,2.0,3.0,39,20,35,25
Sun Mar 3 2024,Indiana Pacers,117,San Antonio Spurs,,105,117,march,2023-2024,4,1,80.0,1,4,20.0,1,1,2,3.0,2.0,12,48,34,28
Sun Mar 3 2024,Oklahoma City Thunder,110,Phoenix Suns,,118,110,march,2023-2024,2,3,40.0,2,3,40.0,0,3,3,1.0,3.0,35,25,41,18
Mon Mar 4 2024,Memphis Grizzlies,102,Brooklyn Nets,,106,102,march,2023-2024,3,2,60.0,1,4,20.0,1,1,2,2.0,2.0,24,36,20,41
Mon Mar 4 2024,Los Angeles Clippers,113,Milwaukee Bucks,,106,113,march,2023-2024,4,1,80.0,2,3,40.0,2,0,2,3.0,1.0,40,21,39,20
Mon Mar 4 2024,Portland Trail Blazers,119,Minnesota Timberwolves,,114,119,march,2023-2024,0,5,0.0,2,3,40.0,4,0,4,1.0,2.0,42,19,17,42
Mon Mar 4 2024,Washington Wizards,127,Utah Jazz,,115,127,march,2023-2024,3,2,60.0,3,2,60.0,2,0,2,2.0,3.0,27,34,9,51
Mon Mar 4 2024,Chicago Bulls,109,Sacramento Kings,,113,109,march,2023-2024,3,2,60.0,1,4,20.0,1,1,2,3.0,3.0,34,25,28,32
Mon Mar 4 2024,Oklahoma City Thunder,116,Los Angeles Lakers,,104,116,march,2023-2024,2,3,40.0,3,2,60.0,3,1,4,2.0,1.0,34,29,42,18
Tue Mar 5 2024,Orlando Magic,89,Charlotte Hornets,,101,89,march,2023-2024,4,1,80.0,2,3,40.0,1,3,4,2.0,2.0,15,46,35,26
Tue Mar 5 2024,Philadelphia 76ers,112,Brooklyn Nets,,107,112,march,2023-2024,2,3,40.0,2,3,40.0,2,2,4,1.0,2.0,24,37,35,25
Tue Mar 5 2024,Boston Celtics,105,Cleveland Cavaliers,,104,105,march,2023-2024,3,2,60.0,2,3,40.0,1,2,3,2.0,2.0,39,21,48,12
Tue Mar 5 2024,Detroit Pistons,118,Miami Heat,,110,118,march,2023-2024,4,1,80.0,3,2,60.0,4,0,4,3.0,2.0,34,26,9,51
Tue Mar 5 2024,Atlanta Hawks,100,New York Knicks,,116,100,march,2023-2024,1,4,20.0,2,3,40.0,2,1,3,2.0,3.0,36,25,26,34
Tue Mar 5 2024,New Orleans Pelicans,98,Toronto Raptors,,139,98,march,2023-2024,2,3,40.0,2,3,40.0,0,2,2,2.0,4.0,23,38,36,25
Tue Mar 5 2024,San Antonio Spurs,114,Houston Rockets,,101,114,march,2023-2024,3,2,60.0,3,2,60.0,3,1,4,3.0,2.0,26,34,13,48
Tue Mar 5 2024,Indiana Pacers,120,Dallas Mavericks,,137,120,march,2023-2024,4,1,80.0,2,3,40.0,0,2,2,2.0,2.0,34,27,34,29
Tue Mar 5 2024,Phoenix Suns,107,Denver Nuggets,OT,117,107,march,2023-2024,3,2,60.0,1,4,20.0,1,2,3,3.0,2.0,42,19,35,26
Wed Mar 6 2024,Orlando Magic,109,Washington Wizards,,119,109,march,2023-2024,3,2,60.0,2,3,40.0,0,4,4,2.0,1.0,9,52,36,26
Wed Mar 6 2024,Cleveland Cavaliers,112,Atlanta Hawks,,101,112,march,2023-2024,3,2,60.0,2,3,40.0,1,3,4,1.0,1.0,27,34,40,21
Wed Mar 6 2024,Los Angeles Clippers,116,Houston Rockets,,122,116,march,2023-2024,3,2,60.0,2,3,40.0,1,2,3,1.0,2.0,27,34,39,21
Wed Mar 6 2024,Memphis Grizzlies,109,Philadelphia 76ers,,115,109,march,2023-2024,3,2,60.0,2,3,40.0,1,1,2,1.0,2.0,35,26,21,41
Wed Mar 6 2024,Chicago Bulls,117,Utah Jazz,,119,117,march,2023-2024,3,2,60.0,2,3,40.0,0,2,2,2.0,2.0,28,34,29,32
Wed Mar 6 2024,Milwaukee Bucks,125,Golden State Warriors,,90,125,march,2023-2024,4,1,80.0,3,2,60.0,1,1,2,3.0,2.0,32,28,41,21
Wed Mar 6 2024,Oklahoma City Thunder,120,Portland Trail Blazers,,128,120,march,2023-2024,3,2,60.0,4,1,80.0,0,4,4,2.0,2.0,17,43,42,19
Wed Mar 6 2024,Sacramento Kings,120,Los Angeles Lakers,,130,120,march,2023-2024,2,3,40.0,3,2,60.0,0,4,4,2.0,2.0,35,29,34,26
Thu Mar 7 2024,Brooklyn Nets,118,Detroit Pistons,,112,118,march,2023-2024,4,1,80.0,1,4,20.0,1,3,4,2.0,2.0,9,52,25,37
Thu Mar 7 2024,Minnesota Timberwolves,111,Indiana Pacers,,113,111,march,2023-2024,3,2,60.0,0,5,0.0,0,2,2,2.0,3.0,35,29,43,19
Thu Mar 7 2024,Miami Heat,114,Dallas Mavericks,,108,114,march,2023-2024,3,2,60.0,3,2,60.0,2,0,2,2.0,2.0,34,28,35,26
Thu Mar 7 2024,Toronto Raptors,120,Phoenix Suns,,113,120,march,2023-2024,1,4,20.0,1,4,20.0,1,1,2,2.0,2.0,36,26,23,39
Thu Mar 7 2024,Boston Celtics,115,Denver Nuggets,,109,115,march,2023-2024,2,3,40.0,2,3,40.0,2,0,2,2.0,2.0,42,20,48,13
Thu Mar 7 2024,Chicago Bulls,122,Golden State Warriors,,125,122,march,2023-2024,4,1,80.0,2,3,40.0,1,1,2,1.0,1.0,33,28,30,32
Thu Mar 7 2024,San Antonio Spurs,131,Sacramento Kings,,129,131,march,2023-2024,3,2,60.0,3,2,60.0,3,0,3,1.0,2.0,35,26,13,49
Fri Mar 8 2024,New Orleans Pelicans,95,Philadelphia 76ers,,103,95,march,2023-2024,3,2,60.0,3,2,60.0,0,2,2,2.0,3.0,35,27,37,25
Fri Mar 8 2024,Charlotte Hornets,112,Washington Wizards,,100,112,march,2023-2024,3,2,60.0,3,2,60.0,2,2,4,2.0,3.0,9,53,15,47
Fri Mar 8 2024,Minnesota Timberwolves,113,Cleveland Cavaliers,OT,104,113,march,2023-2024,3,2,60.0,1,4,20.0,1,1,2,2.0,1.0,40,22,44,19
Fri Mar 8 2024,Orlando Magic,98,New York Knicks,,74,98,march,2023-2024,1,4,20.0,2,3,40.0,1,3,4,3.0,2.0,36,26,37,26
Fri Mar 8 2024,Atlanta Hawks,92,Memphis Grizzlies,,99,92,march,2023-2024,3,2,60.0,3,2,60.0,1,1,2,2.0,2.0,22,41,28,34
Fri Mar 8 2024,Miami Heat,107,Oklahoma City Thunder,,100,107,march,2023-2024,4,1,80.0,3,2,60.0,2,0,2,2.0,1.0,43,19,35,27
Fri Mar 8 2024,Milwaukee Bucks,123,Los Angeles Lakers,,122,123,march,2023-2024,1,4,20.0,3,2,60.0,2,0,2,2.0,2.0,35,30,41,22
Fri Mar 8 2024,Houston Rockets,107,Portland Trail Blazers,,123,107,march,2023-2024,3,2,60.0,3,2,60.0,1,3,4,2.0,2.0,17,44,27,35
Sat Mar 9 2024,Chicago Bulls,112,Los Angeles Clippers,,102,112,march,2023-2024,3,2,60.0,3,2,60.0,2,0,2,3.0,2.0,40,21,31,32
Sat Mar 9 2024,Brooklyn Nets,110,Charlotte Hornets,,99,110,march,2023-2024,3,2,60.0,1,4,20.0,2,1,3,1.0,2.0,15,48,25,38
Sat Mar 9 2024,Dallas Mavericks,124,Detroit Pistons,,142,124,march,2023-2024,3,2,60.0,2,3,40.0,1,1,2,2.0,2.0,10,52,35,28
Sat Mar 9 2024,San Antonio Spurs,113,Golden State Warriors,,126,113,march,2023-2024,3,2,60.0,3,2,60.0,3,1,4,2.0,2.0,33,29,13,50
Sat Mar 9 2024,Boston Celtics,107,Phoenix Suns,,117,107,march,2023-2024,1,4,20.0,2,3,40.0,0,2,2,2.0,2.0,37,26,48,14
Sat Mar 9 2024,Utah Jazz,142,Denver Nuggets,,121,142,march,2023-2024,1,4,20.0,3,2,60.0,3,1,4,2.0,3.0,43,20,28,35
Sat Mar 9 2024,Toronto Raptors,128,Portland Trail Blazers,OT,118,128,march,2023-2024,3,2,60.0,1,4,20.0,2,0,2,1.0,2.0,17,45,23,40
Sun Mar 10 2024,Milwaukee Bucks,117,Los Angeles Clippers,,124,117,march,2023-2024,3,2,60.0,4,1,80.0,0,2,2,1.0,2.0,41,21,41,23
Sun Mar 10 2024,New Orleans Pelicans,103,Atlanta Hawks,,116,103,march,2023-2024,4,1,80.0,4,1,80.0,1,1,2,2.0,2.0,29,34,38,25
Sun Mar 10 2024,Washington Wizards,108,Miami Heat,,110,108,march,2023-2024,3,2,60.0,3,2,60.0,3,1,4,2.0,2.0,35,28,10,53
Sun Mar 10 2024,Indiana Pacers,97,Orlando Magic,,111,97,march,2023-2024,3,2,60.0,3,2,60.0,2,1,3,2.0,3.0,37,27,35,30
Sun Mar 10 2024,Houston Rockets,104,Sacramento Kings,,112,104,march,2023-2024,3,2,60.0,3,2,60.0,0,3,3,3.0,2.0,36,26,28,35
Sun Mar 10 2024,Brooklyn Nets,101,Cleveland Cavaliers,,120,101,march,2023-2024,2,3,40.0,2,3,40.0,3,1,4,2.0,1.0,41,22,25,39
Sun Mar 10 2024,Philadelphia 76ers,73,New York Knicks,,79,73,march,2023-2024,1,4,20.0,2,3,40.0,6,3,9,2.0,2.0,37,26,35,28
Sun Mar 10 2024,Memphis Grizzlies,124,Oklahoma City Thunder,,93,124,march,2023-2024,4,1,80.0,2,3,40.0,3,0,3,2.0,2.0,44,19,22,42
Sun Mar 10 2024,Minnesota Timberwolves,120,Los Angeles Lakers,,109,120,march,2023-2024,0,5,0.0,2,3,40.0,1,3,4,2.0,2.0,36,30,44,20
Mon Mar 11 2024,Charlotte Hornets,114,Detroit Pistons,,97,114,march,2023-2024,2,3,40.0,3,2,60.0,3,0,3,2.0,2.0,10,53,16,48
Mon Mar 11 2024,Phoenix Suns,111,Cleveland Cavaliers,,117,111,march,2023-2024,1,4,20.0,1,4,20.0,0,2,2,1.0,2.0,41,23,37,27
Mon Mar 11 2024,Dallas Mavericks,92,Chicago Bulls,,127,92,march,2023-2024,4,1,80.0,2,3,40.0,0,2,2,2.0,2.0,31,33,36,28
Mon Mar 11 2024,Golden State Warriors,102,San Antonio Spurs,,112,102,march,2023-2024,3,2,60.0,2,3,40.0,1,3,4,2.0,2.0,14,50,33,30
Mon Mar 11 2024,Toronto Raptors,125,Denver Nuggets,,119,125,march,2023-2024,1,4,20.0,2,3,40.0,2,0,2,2.0,2.0,44,20,23,41
Mon Mar 11 2024,Boston Celtics,99,Portland Trail Blazers,,121,99,march,2023-2024,2,3,40.0,3,2,60.0,0,2,2,2.0,2.0,18,45,49,14
Tue Mar 12 2024,Philadelphia 76ers,106,New York Knicks,,79,106,march,2023-2024,1,4,20.0,3,2,60.0,6,3,9,2.0,2.0,37,27,36,28
Tue Mar 12 2024,Washington Wizards,109,Memphis Grizzlies,,97,109,march,2023-2024,3,2,60.0,3,2,60.0,1,1,2,2.0,2.0,22,43,11,53
Tue Mar 12 2024,Indiana Pacers,111,Oklahoma City Thunder,,121,111,march,2023-2024,3,2,60.0,4,1,80.0,0,2,2,2.0,2.0,45,19,36,30
Tue Mar 12 2024,Houston Rockets,101,San Antonio Spurs,,103,101,march,2023-2024,3,2,60.0,3,2,60.0,1,3,4,1.0,2.0,14,51,29,35
Tue Mar 12 2024,Boston Celtics,107,Utah Jazz,,123,107,march,2023-2024,3,2,60.0,4,1,80.0,0,2,2,3.0,1.0,28,36,50,14
Tue Mar 12 2024,Minnesota Timberwolves,100,Los Angeles Clippers,,118,100,march,2023-2024,3,2,60.0,3,2,60.0,1,3,4,2.0,2.0,41,22,44,21
Tue Mar 12 2024,Milwaukee Bucks,129,Sacramento Kings,,94,129,march,2023-2024,2,3,40.0,4,1,80.0,1,1,2,2.0,2.0,36,27,42,23
Wed Mar 13 2024,Toronto Raptors,113,Detroit Pistons,,104,113,march,2023-2024,2,3,40.0,3,2,60.0,2,1,3,2.0,2.0,11,53,23,42
Wed Mar 13 2024,Brooklyn Nets,114,Orlando Magic,,106,114,march,2023-2024,3,2,60.0,3,2,60.0,2,2,4,3.0,3.0,37,28,26,39
