Date,Visitor/Neutral,PTS,Home/Neutral,,Visitor_PTS,Home_PTS,Month,Season,Recent Wins (Home),Recent Losses (Home),Recent Win % (Home),Recent Wins (Visitor),Recent Losses (Visitor),Recent Win % (Visitor),Matchup Wins (Home),Matchup Wins (Visitor),Total Matchups,DSLG (Visitor),DSLG (Home),Wins (Home),Losses (Home),Wins (Visitor),Losses (Visitor)
Mon Feb 6 2023,Milwaukee Bucks,108,Portland Trail Blazers,,127,108,february,2022-2023,3,2,60.0,1,4,20.0,0,2,2,2.0,2.0,88,110,130,73
Tue Feb 7 2023,New York Knicks,98,Orlando Magic,,102,98,february,2022-2023,4,1,80.0,1,4,20.0,1,2,3,2.0,2.0,63,136,101,99
Tue Feb 7 2023,Phoenix Suns,112,Brooklyn Nets,,116,112,february,2022-2023,1,4,20.0,3,2,60.0,0,2,2,3.0,1.0,120,84,142,64
Tue Feb 7 2023,Atlanta Hawks,116,New Orleans Pelicans,,107,116,february,2022-2023,3,2,60.0,4,1,80.0,1,1,2,3.0,2.0,96,112,107,100
Tue Feb 7 2023,Chicago Bulls,104,Memphis Grizzlies,,89,104,february,2022-2023,2,3,40.0,1,4,20.0,1,1,2,1.0,2.0,124,79,99,104
Tue Feb 7 2023,Minnesota Timberwolves,146,Denver Nuggets,,112,146,february,2022-2023,2,3,40.0,0,5,0.0,6,3,9,2.0,2.0,128,76,98,111
Tue Feb 7 2023,Oklahoma City Thunder,130,Los Angeles Lakers,,133,130,february,2022-2023,5,0,100.0,2,3,40.0,2,1,3,1.0,3.0,94,105,70,128
Wed Feb 8 2023,Detroit Pistons,113,Cleveland Cavaliers,,85,113,february,2022-2023,2,3,40.0,1,4,20.0,4,0,4,2.0,2.0,99,104,56,144
Wed Feb 8 2023,Charlotte Hornets,118,Washington Wizards,,104,118,february,2022-2023,3,2,60.0,3,2,60.0,3,1,4,3.0,2.0,88,110,88,112
Wed Feb 8 2023,Philadelphia 76ers,106,Boston Celtics,,99,106,february,2022-2023,1,4,20.0,2,3,40.0,3,1,4,3.0,2.0,127,77,131,72
Wed Feb 8 2023,Indiana Pacers,116,Miami Heat,,111,116,february,2022-2023,4,1,80.0,1,4,20.0,2,2,4,3.0,4.0,119,85,79,120
Wed Feb 8 2023,San Antonio Spurs,112,Toronto Raptors,,98,112,february,2022-2023,5,0,100.0,1,4,20.0,2,0,2,2.0,3.0,101,105,79,120
Wed Feb 8 2023,Sacramento Kings,128,Houston Rockets,,130,128,february,2022-2023,2,3,40.0,5,0,100.0,0,4,4,2.0,2.0,49,150,86,112
Wed Feb 8 2023,Minnesota Timberwolves,118,Utah Jazz,,143,118,february,2022-2023,1,4,20.0,1,4,20.0,2,2,4,1.0,2.0,123,83,98,112
Wed Feb 8 2023,Dallas Mavericks,104,Los Angeles Clippers,,110,104,february,2022-2023,5,0,100.0,3,2,60.0,2,2,4,2.0,2.0,116,89,120,85
Wed Feb 8 2023,Golden State Warriors,125,Portland Trail Blazers,,122,125,february,2022-2023,3,2,60.0,3,2,60.0,1,3,4,2.0,2.0,88,111,116,88
Thu Feb 9 2023,Denver Nuggets,115,Orlando Magic,,104,115,february,2022-2023,4,1,80.0,1,4,20.0,1,1,2,2.0,2.0,63,137,129,76
Thu Feb 9 2023,Phoenix Suns,116,Atlanta Hawks,,107,116,february,2022-2023,5,0,100.0,3,2,60.0,2,0,2,2.0,2.0,107,101,143,64
Thu Feb 9 2023,Chicago Bulls,116,Brooklyn Nets,,105,116,february,2022-2023,1,4,20.0,1,4,20.0,1,3,4,2.0,2.0,120,85,99,105
Thu Feb 9 2023,Milwaukee Bucks,106,Los Angeles Lakers,,115,106,february,2022-2023,4,1,80.0,1,4,20.0,1,1,2,3.0,2.0,94,106,131,73
Fri Feb 10 2023,San Antonio Spurs,138,Detroit Pistons,2OT,131,138,february,2022-2023,2,3,40.0,2,3,40.0,1,1,2,2.0,2.0,56,145,79,121
Fri Feb 10 2023,Phoenix Suns,104,Indiana Pacers,,117,104,february,2022-2023,2,3,40.0,4,1,80.0,0,2,2,1.0,2.0,79,121,143,65
Fri Feb 10 2023,New York Knicks,119,Philadelphia 76ers,,108,119,february,2022-2023,3,2,60.0,1,4,20.0,2,2,4,3.0,2.0,131,73,102,99
Fri Feb 10 2023,Charlotte Hornets,127,Boston Celtics,,116,127,february,2022-2023,1,4,20.0,4,1,80.0,4,0,4,2.0,2.0,128,77,88,113
Fri Feb 10 2023,Utah Jazz,116,Toronto Raptors,,122,116,february,2022-2023,4,1,80.0,0,5,0.0,0,2,2,2.0,2.0,102,105,123,84
Fri Feb 10 2023,Minnesota Timberwolves,128,Memphis Grizzlies,,107,128,february,2022-2023,1,4,20.0,2,3,40.0,2,2,4,2.0,3.0,125,79,99,112
Fri Feb 10 2023,Houston Rockets,97,Miami Heat,,95,97,february,2022-2023,4,1,80.0,1,4,20.0,2,0,2,2.0,2.0,120,85,49,151
Fri Feb 10 2023,Cleveland Cavaliers,107,New Orleans Pelicans,,118,107,february,2022-2023,2,3,40.0,2,3,40.0,0,2,2,2.0,3.0,97,112,100,104
Fri Feb 10 2023,Oklahoma City Thunder,129,Portland Trail Blazers,,138,129,february,2022-2023,3,2,60.0,3,2,60.0,0,4,4,3.0,2.0,89,111,71,128
Fri Feb 10 2023,Dallas Mavericks,114,Sacramento Kings,,122,114,february,2022-2023,5,0,100.0,3,2,60.0,1,2,3,2.0,2.0,87,112,121,85
Fri Feb 10 2023,Milwaukee Bucks,106,Los Angeles Clippers,,119,106,february,2022-2023,4,1,80.0,2,3,40.0,0,2,2,1.0,2.0,116,90,132,73
Sat Feb 11 2023,Philadelphia 76ers,98,Brooklyn Nets,,101,98,february,2022-2023,1,4,20.0,3,2,60.0,0,8,8,1.0,2.0,121,85,132,73
Sat Feb 11 2023,Denver Nuggets,105,Charlotte Hornets,,119,105,february,2022-2023,4,1,80.0,2,3,40.0,0,2,2,2.0,1.0,88,114,129,77
Sat Feb 11 2023,Miami Heat,103,Orlando Magic,OT,107,103,february,2022-2023,3,2,60.0,3,2,60.0,1,3,4,1.0,2.0,64,137,121,85
Sat Feb 11 2023,Indiana Pacers,127,Washington Wizards,,113,127,february,2022-2023,2,3,40.0,1,4,20.0,2,2,4,1.0,3.0,89,110,79,122
Sat Feb 11 2023,San Antonio Spurs,125,Atlanta Hawks,,106,125,february,2022-2023,4,1,80.0,3,2,60.0,1,1,2,1.0,2.0,108,101,79,122
Sat Feb 11 2023,Utah Jazz,126,New York Knicks,,120,126,february,2022-2023,2,3,40.0,1,4,20.0,2,0,2,1.0,1.0,102,100,124,84
Sat Feb 11 2023,Chicago Bulls,97,Cleveland Cavaliers,,89,97,february,2022-2023,3,2,60.0,2,3,40.0,4,0,4,2.0,1.0,101,104,99,106
Sat Feb 11 2023,Los Angeles Lakers,103,Golden State Warriors,,109,103,february,2022-2023,3,2,60.0,3,2,60.0,1,3,4,2.0,3.0,116,89,94,107
Sat Feb 11 2023,Dallas Mavericks,133,Sacramento Kings,OT,128,133,february,2022-2023,4,1,80.0,4,1,80.0,1,2,3,1.0,1.0,87,113,122,85
Sun Feb 12 2023,Memphis Grizzlies,119,Boston Celtics,,109,119,february,2022-2023,1,4,20.0,1,4,20.0,2,0,2,2.0,2.0,129,77,126,79
Sun Feb 12 2023,Detroit Pistons,119,Toronto Raptors,,118,119,february,2022-2023,3,2,60.0,1,4,20.0,4,0,4,2.0,2.0,102,106,57,145
Mon Feb 13 2023,Atlanta Hawks,144,Charlotte Hornets,,138,144,february,2022-2023,3,2,60.0,3,2,60.0,3,1,4,2.0,2.0,88,115,109,101
Mon Feb 13 2023,San Antonio Spurs,117,Cleveland Cavaliers,,109,117,february,2022-2023,3,2,60.0,4,1,80.0,1,1,2,2.0,2.0,102,104,79,123
Mon Feb 13 2023,Utah Jazz,117,Indiana Pacers,,123,117,february,2022-2023,2,3,40.0,2,3,40.0,0,2,2,2.0,2.0,79,123,124,85
Mon Feb 13 2023,Houston Rockets,123,Philadelphia 76ers,,104,123,february,2022-2023,4,1,80.0,2,3,40.0,1,1,2,3.0,2.0,133,73,49,152
Mon Feb 13 2023,Denver Nuggets,108,Miami Heat,,112,108,february,2022-2023,3,2,60.0,3,2,60.0,0,2,2,2.0,2.0,122,85,130,77
Mon Feb 13 2023,Brooklyn Nets,124,New York Knicks,,106,124,february,2022-2023,2,3,40.0,0,5,0.0,2,2,4,2.0,2.0,103,100,121,86
Mon Feb 13 2023,Orlando Magic,91,Chicago Bulls,,100,91,february,2022-2023,3,2,60.0,2,3,40.0,1,2,3,2.0,2.0,99,107,64,138
Mon Feb 13 2023,New Orleans Pelicans,100,Oklahoma City Thunder,,103,100,february,2022-2023,4,1,80.0,1,4,20.0,2,3,5,3.0,3.0,72,128,97,113
Mon Feb 13 2023,Minnesota Timberwolves,121,Dallas Mavericks,,124,121,february,2022-2023,5,0,100.0,3,2,60.0,1,2,3,3.0,2.0,122,86,99,113
Mon Feb 13 2023,Washington Wizards,135,Golden State Warriors,,126,135,february,2022-2023,2,3,40.0,1,4,20.0,2,0,2,2.0,2.0,116,90,90,110
Mon Feb 13 2023,Los Angeles Lakers,127,Portland Trail Blazers,,115,127,february,2022-2023,2,3,40.0,3,2,60.0,2,2,4,2.0,3.0,89,112,95,107
Tue Feb 14 2023,Boston Celtics,131,Milwaukee Bucks,OT,125,131,february,2022-2023,3,2,60.0,1,4,20.0,1,2,3,2.0,4.0,133,73,130,77
Tue Feb 14 2023,Orlando Magic,123,Toronto Raptors,,113,123,february,2022-2023,2,3,40.0,2,3,40.0,2,2,4,1.0,2.0,103,106,65,138
Tue Feb 14 2023,Sacramento Kings,120,Phoenix Suns,,109,120,february,2022-2023,5,0,100.0,3,2,60.0,2,2,4,3.0,4.0,144,65,88,113
Tue Feb 14 2023,Golden State Warriors,134,Los Angeles Clippers,,124,134,february,2022-2023,3,2,60.0,1,4,20.0,2,2,4,1.0,4.0,116,91,117,90
Tue Feb 14 2023,Washington Wizards,101,Portland Trail Blazers,,126,101,february,2022-2023,1,4,20.0,2,3,40.0,1,1,2,1.0,1.0,90,112,90,111
Wed Feb 15 2023,San Antonio Spurs,120,Charlotte Hornets,,110,120,february,2022-2023,2,3,40.0,5,0,100.0,2,0,2,2.0,2.0,89,115,79,124
Wed Feb 15 2023,Chicago Bulls,117,Indiana Pacers,,113,117,february,2022-2023,2,3,40.0,3,2,60.0,3,1,4,2.0,2.0,79,124,99,108
Wed Feb 15 2023,New York Knicks,101,Atlanta Hawks,,122,101,february,2022-2023,3,2,60.0,2,3,40.0,2,2,4,2.0,2.0,109,102,104,100
Wed Feb 15 2023,Detroit Pistons,127,Boston Celtics,,109,127,february,2022-2023,2,3,40.0,2,3,40.0,4,0,4,3.0,1.0,130,78,57,146
Wed Feb 15 2023,Miami Heat,116,Brooklyn Nets,,105,116,february,2022-2023,1,4,20.0,2,3,40.0,3,0,3,2.0,2.0,121,87,122,86
Wed Feb 15 2023,Cleveland Cavaliers,118,Philadelphia 76ers,,112,118,february,2022-2023,3,2,60.0,2,3,40.0,2,1,3,2.0,2.0,134,73,103,104
Wed Feb 15 2023,Utah Jazz,117,Memphis Grizzlies,,111,117,february,2022-2023,2,3,40.0,3,2,60.0,2,2,4,2.0,3.0,126,80,125,85
Wed Feb 15 2023,Houston Rockets,133,Oklahoma City Thunder,,96,133,february,2022-2023,3,2,60.0,3,2,60.0,2,2,4,2.0,2.0,72,129,49,153
Wed Feb 15 2023,Dallas Mavericks,118,Denver Nuggets,,109,118,february,2022-2023,4,1,80.0,4,1,80.0,2,2,4,2.0,2.0,131,77,122,87
Wed Feb 15 2023,New Orleans Pelicans,120,Los Angeles Lakers,,102,120,february,2022-2023,3,2,60.0,1,4,20.0,3,1,4,2.0,2.0,95,108,98,113
Thu Feb 16 2023,Milwaukee Bucks,100,Chicago Bulls,,112,100,february,2022-2023,4,1,80.0,3,2,60.0,2,2,4,2.0,1.0,99,109,134,73
Thu Feb 16 2023,Washington Wizards,106,Minnesota Timberwolves,,114,106,february,2022-2023,4,1,80.0,2,3,40.0,0,2,2,2.0,3.0,100,113,91,111
Thu Feb 16 2023,Los Angeles Clippers,107,Phoenix Suns,,116,107,february,2022-2023,4,1,80.0,2,3,40.0,6,3,9,2.0,2.0,145,65,117,91
Thu Feb 23 2023,Denver Nuggets,109,Cleveland Cavaliers,,115,109,february,2022-2023,2,3,40.0,3,2,60.0,0,2,2,8.0,8.0,103,105,132,77
Thu Feb 23 2023,Boston Celtics,138,Indiana Pacers,OT,142,138,february,2022-2023,2,3,40.0,1,4,20.0,1,2,3,8.0,8.0,80,124,131,78
Thu Feb 23 2023,Detroit Pistons,108,Orlando Magic,,106,108,february,2022-2023,2,3,40.0,3,2,60.0,2,2,4,8.0,9.0,65,139,57,147
Thu Feb 23 2023,Memphis Grizzlies,110,Philadelphia 76ers,,105,110,february,2022-2023,2,3,40.0,1,4,20.0,1,1,2,8.0,8.0,135,73,127,80
Thu Feb 23 2023,New Orleans Pelicans,115,Toronto Raptors,,110,115,february,2022-2023,1,4,20.0,2,3,40.0,1,1,2,8.0,9.0,104,106,98,114
Thu Feb 23 2023,San Antonio Spurs,142,Dallas Mavericks,,116,142,february,2022-2023,4,1,80.0,5,0,100.0,3,1,4,8.0,8.0,122,88,79,125
Thu Feb 23 2023,Oklahoma City Thunder,120,Utah Jazz,OT,119,120,february,2022-2023,4,1,80.0,3,2,60.0,1,3,4,8.0,8.0,125,86,73,129
Thu Feb 23 2023,Golden State Warriors,124,Los Angeles Lakers,,111,124,february,2022-2023,2,3,40.0,2,3,40.0,3,1,4,9.0,8.0,96,108,117,91
Thu Feb 23 2023,Portland Trail Blazers,133,Sacramento Kings,,116,133,february,2022-2023,3,2,60.0,0,5,0.0,3,1,4,9.0,9.0,88,114,90,113
Fri Feb 24 2023,New York Knicks,109,Washington Wizards,,115,109,february,2022-2023,3,2,60.0,3,2,60.0,1,3,4,9.0,8.0,92,111,105,100
Fri Feb 24 2023,Cleveland Cavaliers,136,Atlanta Hawks,,119,136,february,2022-2023,2,3,40.0,2,3,40.0,2,1,3,1.0,9.0,109,103,103,106
Fri Feb 24 2023,Miami Heat,128,Milwaukee Bucks,,99,128,february,2022-2023,4,1,80.0,2,3,40.0,3,6,9,9.0,8.0,135,73,122,87
Fri Feb 24 2023,Brooklyn Nets,131,Chicago Bulls,,87,131,february,2022-2023,3,2,60.0,1,4,20.0,3,1,4,9.0,8.0,99,110,122,87
Fri Feb 24 2023,Charlotte Hornets,113,Minnesota Timberwolves,,121,113,february,2022-2023,4,1,80.0,2,3,40.0,0,2,2,9.0,8.0,100,114,90,115
Fri Feb 24 2023,Houston Rockets,116,Golden State Warriors,,101,116,february,2022-2023,3,2,60.0,3,2,60.0,4,0,4,9.0,1.0,117,92,49,154
Fri Feb 24 2023,Oklahoma City Thunder,124,Phoenix Suns,,115,124,february,2022-2023,3,2,60.0,3,2,60.0,3,1,4,1.0,8.0,145,66,73,130
Fri Feb 24 2023,Sacramento Kings,175,Los Angeles Clippers,2OT,176,175,february,2022-2023,2,3,40.0,2,3,40.0,1,3,4,1.0,8.0,118,91,89,114
Sat Feb 25 2023,Toronto Raptors,91,Detroit Pistons,,95,91,february,2022-2023,4,1,80.0,0,5,0.0,0,4,4,2.0,2.0,57,148,105,106
Sat Feb 25 2023,Miami Heat,108,Charlotte Hornets,,103,108,february,2022-2023,2,3,40.0,3,2,60.0,2,2,4,1.0,1.0,91,115,122,88
Sat Feb 25 2023,Indiana Pacers,108,Orlando Magic,,121,108,february,2022-2023,2,3,40.0,1,4,20.0,1,3,4,2.0,2.0,66,139,80,125
Sat Feb 25 2023,New Orleans Pelicans,128,New York Knicks,,106,128,february,2022-2023,3,2,60.0,3,2,60.0,1,1,2,2.0,1.0,106,100,98,115
Sat Feb 25 2023,Denver Nuggets,112,Memphis Grizzlies,,94,112,february,2022-2023,2,3,40.0,4,1,80.0,1,2,3,2.0,2.0,127,81,133,77
Sat Feb 25 2023,Boston Celtics,107,Philadelphia 76ers,,110,107,february,2022-2023,1,4,20.0,2,3,40.0,1,3,4,2.0,2.0,136,73,132,78
Sat Feb 25 2023,San Antonio Spurs,118,Utah Jazz,,102,118,february,2022-2023,4,1,80.0,5,0,100.0,2,2,4,2.0,2.0,126,86,79,126
Sun Feb 26 2023,Phoenix Suns,104,Milwaukee Bucks,,101,104,february,2022-2023,3,2,60.0,2,3,40.0,2,0,2,2.0,2.0,136,73,146,66
Sun Feb 26 2023,Brooklyn Nets,129,Atlanta Hawks,,127,129,february,2022-2023,1,4,20.0,2,3,40.0,1,3,4,2.0,2.0,110,103,122,88
Sun Feb 26 2023,Washington Wizards,102,Chicago Bulls,,82,102,february,2022-2023,2,3,40.0,3,2,60.0,2,2,4,2.0,2.0,100,110,92,112
Sun Feb 26 2023,Los Angeles Lakers,108,Dallas Mavericks,,111,108,february,2022-2023,3,2,60.0,2,3,40.0,3,1,4,3.0,3.0,123,88,97,108
Sun Feb 26 2023,Toronto Raptors,118,Cleveland Cavaliers,,93,118,february,2022-2023,2,3,40.0,1,4,20.0,1,3,4,1.0,2.0,103,107,106,106
Sun Feb 26 2023,Sacramento Kings,115,Oklahoma City Thunder,,124,115,february,2022-2023,3,2,60.0,2,3,40.0,0,3,3,2.0,2.0,73,131,90,114
Sun Feb 26 2023,Minnesota Timberwolves,109,Golden State Warriors,,104,109,february,2022-2023,2,3,40.0,3,2,60.0,2,2,4,2.0,2.0,118,92,100,115
Sun Feb 26 2023,Houston Rockets,131,Portland Trail Blazers,,114,131,february,2022-2023,1,4,20.0,4,1,80.0,3,0,3,2.0,3.0,90,114,49,155
Sun Feb 26 2023,Los Angeles Clippers,134,Denver Nuggets,OT,124,134,february,2022-2023,4,1,80.0,1,4,20.0,4,0,4,2.0,1.0,133,78,118,92
Mon Feb 27 2023,Detroit Pistons,117,Charlotte Hornets,,106,117,february,2022-2023,1,4,20.0,3,2,60.0,2,2,4,2.0,2.0,92,115,57,149
Mon Feb 27 2023,Miami Heat,99,Philadelphia 76ers,,101,99,february,2022-2023,1,4,20.0,4,1,80.0,1,2,3,2.0,2.0,136,74,122,89
Mon Feb 27 2023,Boston Celtics,109,New York Knicks,,94,109,february,2022-2023,2,3,40.0,3,2,60.0,3,1,4,2.0,2.0,107,100,133,78
Mon Feb 27 2023,Orlando Magic,93,New Orleans Pelicans,,101,93,february,2022-2023,4,1,80.0,2,3,40.0,0,2,2,2.0,2.0,98,116,66,140
Tue Feb 28 2023,Washington Wizards,116,Atlanta Hawks,,119,116,february,2022-2023,1,4,20.0,4,1,80.0,3,1,4,2.0,2.0,111,103,92,113
Tue Feb 28 2023,Milwaukee Bucks,104,Brooklyn Nets,,118,104,february,2022-2023,3,2,60.0,2,3,40.0,1,3,4,2.0,2.0,122,89,137,73
Tue Feb 28 2023,Los Angeles Lakers,121,Memphis Grizzlies,,109,121,february,2022-2023,2,3,40.0,3,2,60.0,3,6,9,2.0,3.0,128,81,98,108
Tue Feb 28 2023,Chicago Bulls,104,Toronto Raptors,,98,104,february,2022-2023,2,3,40.0,1,4,20.0,2,2,4,2.0,2.0,106,107,101,110
Tue Feb 28 2023,Denver Nuggets,112,Houston Rockets,,133,112,february,2022-2023,5,0,100.0,3,2,60.0,1,3,4,2.0,2.0,49,156,134,78
Tue Feb 28 2023,Sacramento Kings,117,Oklahoma City Thunder,,123,117,february,2022-2023,2,3,40.0,3,2,60.0,0,3,3,2.0,2.0,73,132,91,114
Tue Feb 28 2023,Indiana Pacers,122,Dallas Mavericks,,124,122,february,2022-2023,2,3,40.0,2,3,40.0,1,1,2,3.0,2.0,123,89,81,125
Tue Feb 28 2023,San Antonio Spurs,94,Utah Jazz,,102,94,february,2022-2023,3,2,60.0,5,0,100.0,2,2,4,3.0,3.0,127,86,79,127
Tue Feb 28 2023,Portland Trail Blazers,123,Golden State Warriors,,105,123,february,2022-2023,2,3,40.0,1,4,20.0,3,1,4,2.0,2.0,119,92,91,114
Tue Feb 28 2023,Minnesota Timberwolves,101,Los Angeles Clippers,,108,101,february,2022-2023,2,3,40.0,3,2,60.0,1,2,3,2.0,2.0,118,93,100,116
Wed Mar 1 2023,Phoenix Suns,91,Charlotte Hornets,,105,91,march,2022-2023,1,4,20.0,2,3,40.0,0,2,2,3.0,2.0,93,115,146,67
Wed Mar 1 2023,Chicago Bulls,115,Detroit Pistons,,117,115,march,2022-2023,4,1,80.0,2,3,40.0,0,4,4,1.0,2.0,57,150,101,111
Wed Mar 1 2023,Cleveland Cavaliers,117,Boston Celtics,,113,117,march,2022-2023,4,1,80.0,2,3,40.0,1,3,4,3.0,2.0,133,79,104,107
Wed Mar 1 2023,Philadelphia 76ers,96,Miami Heat,,119,96,march,2022-2023,4,1,80.0,0,5,0.0,2,1,3,2.0,2.0,123,89,136,75
Wed Mar 1 2023,Brooklyn Nets,142,New York Knicks,,118,142,march,2022-2023,2,3,40.0,3,2,60.0,2,2,4,1.0,2.0,108,100,122,90
Wed Mar 1 2023,Memphis Grizzlies,99,Houston Rockets,,113,99,march,2022-2023,4,1,80.0,2,3,40.0,0,4,4,1.0,1.0,49,157,129,81
Wed Mar 1 2023,Orlando Magic,139,Milwaukee Bucks,,117,139,march,2022-2023,2,3,40.0,3,2,60.0,3,0,3,2.0,1.0,138,73,67,140
Wed Mar 1 2023,Los Angeles Lakers,117,Oklahoma City Thunder,,123,117,march,2022-2023,2,3,40.0,3,2,60.0,1,2,3,1.0,1.0,73,133,98,109
Wed Mar 1 2023,New Orleans Pelicans,110,Portland Trail Blazers,,121,110,march,2022-2023,2,3,40.0,4,1,80.0,1,3,4,2.0,1.0,91,115,98,117
Thu Mar 2 2023,Toronto Raptors,119,Washington Wizards,,108,119,march,2022-2023,4,1,80.0,2,3,40.0,1,2,3,2.0,2.0,93,113,107,107
Thu Mar 2 2023,Philadelphia 76ers,133,Dallas Mavericks,,126,133,march,2022-2023,1,4,20.0,1,4,20.0,1,1,2,1.0,2.0,123,90,137,75
Thu Mar 2 2023,Indiana Pacers,110,San Antonio Spurs,,99,110,march,2022-2023,5,0,100.0,2,3,40.0,2,0,2,2.0,2.0,80,127,82,125
Thu Mar 2 2023,Los Angeles Clippers,115,Golden State Warriors,,91,115,march,2022-2023,2,3,40.0,2,3,40.0,2,2,4,2.0,2.0,120,92,118,94
Fri Mar 3 2023,Orlando Magic,106,Charlotte Hornets,,117,106,march,2022-2023,1,4,20.0,3,2,60.0,1,3,4,2.0,2.0,93,116,67,141
Fri Mar 3 2023,Portland Trail Blazers,129,Atlanta Hawks,,111,129,march,2022-2023,1,4,20.0,2,3,40.0,1,1,2,2.0,3.0,111,104,91,116
Fri Mar 3 2023,Brooklyn Nets,105,Boston Celtics,,115,105,march,2022-2023,3,2,60.0,3,2,60.0,3,1,4,2.0,2.0,134,79,122,91
Fri Mar 3 2023,Phoenix Suns,104,Chicago Bulls,,125,104,march,2022-2023,2,3,40.0,2,3,40.0,0,2,2,2.0,2.0,102,111,147,67
Fri Mar 3 2023,New York Knicks,120,Miami Heat,,122,120,march,2022-2023,4,1,80.0,2,3,40.0,2,3,5,2.0,2.0,123,90,109,100
Fri Mar 3 2023,Utah Jazz,130,Oklahoma City Thunder,,103,130,march,2022-2023,2,3,40.0,2,3,40.0,3,1,4,3.0,2.0,73,134,127,87
Fri Mar 3 2023,Memphis Grizzlies,113,Denver Nuggets,,97,113,march,2022-2023,3,2,60.0,2,3,40.0,2,1,3,2.0,3.0,135,78,130,81
Fri Mar 3 2023,New Orleans Pelicans,108,Golden State Warriors,,99,108,march,2022-2023,1,4,20.0,4,1,80.0,2,2,4,2.0,1.0,121,92,99,117
Fri Mar 3 2023,Los Angeles Clippers,128,Sacramento Kings,,127,128,march,2022-2023,4,1,80.0,3,2,60.0,3,1,4,1.0,3.0,92,114,118,95
Fri Mar 3 2023,Minnesota Timberwolves,102,Los Angeles Lakers,,110,102,march,2022-2023,3,2,60.0,3,2,60.0,2,2,4,3.0,2.0,99,109,101,116
Sat Mar 4 2023,Toronto Raptors,109,Washington Wizards,OT,116,109,march,2022-2023,3,2,60.0,3,2,60.0,1,2,3,2.0,2.0,94,113,107,108
Sat Mar 4 2023,Detroit Pistons,114,Cleveland Cavaliers,,90,114,march,2022-2023,3,2,60.0,3,2,60.0,4,0,4,3.0,3.0,104,108,57,151
Sat Mar 4 2023,Atlanta Hawks,117,Miami Heat,,109,117,march,2022-2023,3,2,60.0,0,5,0.0,3,2,5,1.0,1.0,123,91,112,104
Sat Mar 4 2023,Houston Rockets,110,San Antonio Spurs,,122,110,march,2022-2023,4,1,80.0,3,2,60.0,2,2,4,3.0,2.0,81,127,49,158
Sat Mar 4 2023,Philadelphia 76ers,130,Milwaukee Bucks,,133,130,march,2022-2023,2,3,40.0,2,3,40.0,2,2,4,2.0,3.0,139,73,137,76
Sat Mar 4 2023,Minnesota Timberwolves,134,Sacramento Kings,,138,134,march,2022-2023,3,2,60.0,3,2,60.0,1,3,4,1.0,1.0,93,114,102,116
Sun Mar 5 2023,Phoenix Suns,126,Dallas Mavericks,,130,126,march,2022-2023,1,4,20.0,3,2,60.0,2,2,4,2.0,3.0,124,90,148,67
Sun Mar 5 2023,Indiana Pacers,122,Chicago Bulls,,125,122,march,2022-2023,2,3,40.0,3,2,60.0,1,3,4,3.0,2.0,102,112,82,126
Sun Mar 5 2023,Golden State Warriors,113,Los Angeles Lakers,,105,113,march,2022-2023,3,2,60.0,0,5,0.0,3,1,4,2.0,2.0,99,110,122,92
Sun Mar 5 2023,Charlotte Hornets,102,Brooklyn Nets,,86,102,march,2022-2023,4,1,80.0,1,4,20.0,4,0,4,2.0,2.0,123,91,93,117
Sun Mar 5 2023,Portland Trail Blazers,119,Orlando Magic,,122,119,march,2022-2023,3,2,60.0,3,2,60.0,1,1,2,2.0,2.0,68,141,91,117
Sun Mar 5 2023,San Antonio Spurs,142,Houston Rockets,,110,142,march,2022-2023,3,2,60.0,3,2,60.0,2,2,4,1.0,1.0,50,158,81,128
Sun Mar 5 2023,Utah Jazz,129,Oklahoma City Thunder,,119,129,march,2022-2023,1,4,20.0,2,3,40.0,3,1,4,2.0,2.0,74,134,127,88
Sun Mar 5 2023,New York Knicks,129,Boston Celtics,2OT,131,129,march,2022-2023,3,2,60.0,2,3,40.0,1,3,4,2.0,2.0,134,80,110,100
Sun Mar 5 2023,Milwaukee Bucks,111,Washington Wizards,,117,111,march,2022-2023,2,3,40.0,1,4,20.0,1,3,4,1.0,1.0,94,114,139,74
Sun Mar 5 2023,Memphis Grizzlies,135,Los Angeles Clippers,,129,135,march,2022-2023,3,2,60.0,3,2,60.0,2,1,3,2.0,2.0,118,96,130,82
Mon Mar 6 2023,Boston Celtics,118,Cleveland Cavaliers,OT,114,118,march,2022-2023,2,3,40.0,2,3,40.0,3,1,4,1.0,2.0,105,108,134,81
Mon Mar 6 2023,Portland Trail Blazers,104,Detroit Pistons,,110,104,march,2022-2023,3,2,60.0,3,2,60.0,0,2,2,1.0,2.0,57,152,92,117
Mon Mar 6 2023,Philadelphia 76ers,143,Indiana Pacers,,147,143,march,2022-2023,4,1,80.0,3,2,60.0,0,4,4,2.0,1.0,83,126,138,76
Mon Mar 6 2023,Atlanta Hawks,130,Miami Heat,,128,130,march,2022-2023,2,3,40.0,1,4,20.0,3,2,5,2.0,2.0,124,91,112,105
Mon Mar 6 2023,Toronto Raptors,118,Denver Nuggets,,113,118,march,2022-2023,3,2,60.0,4,1,80.0,1,1,2,2.0,3.0,136,78,108,108
Mon Mar 6 2023,New Orleans Pelicans,123,Sacramento Kings,,108,123,march,2022-2023,3,2,60.0,4,1,80.0,2,1,3,3.0,2.0,93,115,99,118
